W_um,L_um,t_channel_nm,t_ox_nm,mu_0,N_d,Vth_0,N_it,T,oxide_type,Vds,Vg_start,Vg_end,Vth_extracted,Vth_true,on_off_ratio,log_on_off,SS_mV_dec,mu_eff,I_on,I_off
9.623134014010216,5.851126827998247,74.09957485271154,173.18642198868793,26.791490667815975,1.102159563557682e+16,1.1704013444230186,72422051691.61021,333.7374798600086,SiO2,1.0,-10,20,20.0,1.1704013444230186,5125886737.657446,9.709769005719895,454.48466373391744,0.826705270337332,5.125886737657447e-06,1e-15
15.144666795544868,5.30351364678942,79.62076094478367,100.87839933760631,10.953344244704601,6.741314683172455e+16,2.052143838469885,129258548433.85646,294.1746284677988,SiO2,10.0,-20,30,30.0,2.052143838469885,12408631814.368242,10.093723898482846,291.2176382672025,0.21170802819397724,1.2408631814368243e-05,1e-15
35.77199800971506,5.29200254175183,52.735521814298224,93.6898240280138,7.185121549946076,3.545864729690945e+17,2.642057437341298,119472971339.88203,312.1980991302659,HfO2,0.1,-10,20,19.09547738693467,2.642057437341298,43832890229.1205,10.641800107869905,107.49902474944837,0.17440720939865412,4.38328902291205e-05,1e-15
36.36735808869941,8.913922262369802,70.97661316365503,187.86122864061875,32.75395935042002,8.219318007256835e+16,1.265287293960498,132263942467.95528,308.5182073142358,SiO2,10.0,-20,30,1.0843373493975896,1.265287293960498,35296216034.24079,10.547728148913755,536.3660120998768,0.7605583648910601,3.529621603424079e-05,1e-15
19.10072617581223,12.031934048950903,44.10699623857393,86.06556882064551,26.56915020024536,1.766115795558995e+17,0.33863356858734006,172646028257.79623,303.2348969616336,SiO2,0.5,-20,30,30.0,0.33863356858734006,16974891373.017,10.229807003791995,401.5600017868349,0.5777961901534444,1.6974891373017e-05,1e-15
28.51204030677721,8.13452363302471,69.88098244304653,93.98142560677522,6.763419891749052,9.733746221830307e+16,1.6053019341164028,32430329381.366463,297.9871419504678,SiO2,1.0,-20,30,28.59437751004016,1.6053019341164028,7553573955.58747,9.878152485660237,275.3884192966228,0.13749401617114335,7.55357395558747e-06,1e-15
25.215953878531234,16.69056910661019,45.27057189319848,194.26508625073862,13.645460770624116,3.247205037863372e+17,1.4235698615630739,18401417214.129276,340.7871369407044,HfO2,10.0,-10,20,1.306532663316581,1.4235698615630739,20122098082.82498,10.303673261587083,164.541120779238,0.4524721524932555,2.0122098082824982e-05,1e-15
43.38008415152082,15.817459242221847,56.84008715590422,133.24492001640388,30.845268657009186,1.7003648489538766e+16,1.237222077080569,130292931282.85356,296.5586937431536,HfO2,1.0,-10,20,19.698492462311556,1.237222077080569,53846431520.58521,10.73115692727615,123.79982496624564,0.615398784763968,5.3846431520585214e-05,1e-15
49.844046532631324,5.540015224465818,53.36912791074951,110.069639576886,33.44526625543213,2.4194124856129565e+17,2.3474559913938395,11992385236.210981,300.75792279937707,SiO2,10.0,0,10,2.323232323232323,2.3474559913938395,10164157421.067543,10.007071382723426,380.9699921453712,0.7047561035832876,1.0164157421067543e-05,1e-15
10.46430608093182,13.623348162899253,62.62762204350102,188.19434911098202,22.415087608857295,7.813974522249795e+16,1.7798175637550506,34132768900.76814,303.3265462294086,SiO2,1.0,-10,20,19.698492462311556,1.7798175637550506,1221600900.8900802,9.086929344326235,540.18445901224,0.48802245060221666,1.2216009008900804e-06,1e-15
32.212171674298226,12.324724146760056,41.0854059860126,143.94111443349732,34.313635331978915,1.6902287583602877e+17,0.020939235821046953,117676430642.47559,330.90452216377804,SiO2,5.0,0,10,0.0,0.020939235821046953,81614.8481401801,4.911769176875533,646.1442367757717,1.0277501144680978,3.995936658266514e-06,4.8960902940150907e-11
18.746746464831197,2.31533231880981,32.8354901564041,162.55669638535468,27.992082948879485,8.05668522520604e+16,1.2776661942382623,150186650419.4213,331.67445457015975,HfO2,0.1,-20,30,27.59036144578313,1.2776661942382623,387003521820.7273,11.587714917216195,189.4169399644732,0.8452647906873736,0.00038700352182072733,1e-15
7.348311793603296,14.587836428571963,32.615936660221465,108.76316364781196,17.943926327300893,1.3419142526349506e+17,2.5306746139343024,14053213003.31639,349.10031695095745,HfO2,0.5,-20,30,29.196787148594375,2.5306746139343024,24641934321.410645,10.391674795705969,140.6956471308369,0.6452829984015749,2.4641934321410645e-05,1e-15
9.414643881122426,11.479814200144194,60.00106523965145,119.37278803139898,27.670197849591204,3.834886034001904e+16,1.137876138192763,196430619585.18253,284.8323958833693,SiO2,5.0,-10,20,20.0,1.137876138192763,2499748823.2223935,9.39789637260453,431.35022310709496,0.46988494508742745,2.4997488232223937e-06,1e-15
21.087509036039382,19.620573535233977,29.928813056583472,176.3474096176108,39.93668978241719,2.2020318418989896e+16,2.772888974346488,349020870537.3398,307.4026790673193,SiO2,10.0,-20,30,2.690763052208837,2.772888974346488,10750047325.83871,10.031410376187006,1137.825414674979,0.9147675194781116,1.0750047325838712e-05,1e-15
25.599075583892017,16.136623047830774,79.60848827603137,147.284875902378,27.071139264953665,1.8860137698741424e+17,0.8669159996721669,15886511462.638096,342.83947938053427,HfO2,0.1,-20,30,27.59036144578313,0.8669159996721669,93326130526.20181,10.97000325955004,105.41882899530798,0.9161494061953337,9.332613052620182e-05,1e-15
45.23912193193095,16.714608178278922,62.58576273825358,190.5312353864944,16.892781723105145,2.494192274362496e+16,0.07783457824392226,87195810711.35129,287.1320868193756,SiO2,10.0,-5,15,0.10067114093959706,0.07783457824392226,2486347528.0550733,9.395561831855137,574.6029912428381,0.29638542374939025,2.4863475280550735e-06,1e-15
49.77234374095937,15.597752696175306,50.58806779897398,102.367369003459,21.861635443885707,2.204591133443614e+16,-0.6736233670203711,14250785524.911171,304.1598289159283,SiO2,2.0,0,10,9.797979797979798,-0.6736233670203711,1350.523533405786,3.130502156342222,375.37581795993975,0.4809894322544477,3.2548387727726022e-06,2.410057057328326e-09
33.54417919871368,11.978964937507165,66.03378132843633,134.71671869161278,27.63067213930218,4.7867748774905736e+16,2.3470145152241355,28890616111.21214,317.93533713611976,HfO2,2.0,-5,15,15.0,2.3470145152241355,29976264302.058674,10.476777509296431,110.65293717100349,0.717236807239252,2.9976264302058676e-05,1e-15
44.243779847144594,7.019809569504998,77.18179833611734,66.80999537954962,30.38165899782892,1.5702223598379998e+16,-0.14188705452971462,410489060468.69855,319.44598252842457,SiO2,10.0,-10,20,-0.20100502512562812,-0.14188705452971462,80846627672.55023,10.907661909044547,269.5121725209828,0.8023824906135929,8.084662767255024e-05,1e-15
25.28674016544415,18.044664822647636,56.901826443339175,180.82149730996696,32.173190313396304,2.8421894305449456e+16,2.9162140157463483,28185661288.090473,314.6044298010254,HfO2,0.1,-5,15,14.463087248322147,2.9162140157463483,10079658998.01993,10.003445839869098,138.47988329441037,0.8034820453242182,1.007965899801993e-05,1e-15
28.912108570499562,16.43937210418424,66.21911802756703,72.27317807812126,30.359612028587534,4.709418347333932e+17,1.1173438392937545,394338084335.3183,307.2730787770573,SiO2,5.0,-10,20,20.0,1.1173438392937545,12915292668.84486,10.11110425201334,307.24478406123364,0.6942935815579689,1.2915292668844862e-05,1e-15
27.47074724959429,10.275951693977508,74.19886571414345,75.54298813060322,13.52769167052669,1.0628059669725714e+17,1.4048137390877828,78025409801.37872,345.0231822799374,HfO2,0.5,-5,15,13.926174496644297,1.4048137390877828,35054423363.08814,10.54474282746592,86.99431814922798,0.46772516265741365,3.5054423363088144e-05,1e-15
24.415382539281424,18.45303922998526,62.67059390299669,179.4020176290077,23.769629843977736,3.1833680813549446e+17,1.0613247760938629,12747725228.35245,324.83214335149376,SiO2,5.0,0,10,1.1111111111111112,1.0613247760938629,8342473.5018361155,6.921294835881264,506.76892998546947,0.6667477941412062,8.682857076344869e-07,1.0408012772751197e-13
49.03409372175411,4.963593507957341,64.20958010933315,98.05986916344449,10.527978381594568,2.5718194807044186e+17,2.6420356937708194,27608027521.016304,292.7178729728901,SiO2,2.0,-20,30,28.795180722891565,2.6420356937708194,28739986228.162544,10.458486555689841,302.48736717979057,0.19952923557667313,2.8739986228162545e-05,1e-15
32.64141926321244,16.61232058271007,78.08915303443075,199.0514816107261,29.811113294720467,7.657818454056662e+16,1.380804799808022,47862243263.03201,346.07020768311645,SiO2,10.0,0,10,1.4141414141414141,1.380804799808022,41760199.30036491,7.62076256266763,478.67790974733464,1.0412767028094752,1.7665024649628306e-06,4.2301102354829866e-14
32.90839321758422,10.147146638609257,25.29362356323449,57.16802730177334,33.588573691755805,1.670420900841974e+17,2.235484112808625,98451843680.43263,318.74497170734435,HfO2,10.0,-5,15,2.1140939597315436,2.235484112808625,139665041189.37692,11.14508771378416,116.68826787283598,0.8800159503473404,0.00013966504118937694,1e-15
15.46595492758419,5.173926294218808,51.92139986333782,157.66672283895727,21.87999183490944,6.988690633580471e+16,0.8641550861732634,12250862011.153358,322.0785714120069,SiO2,0.1,-20,30,28.393574297188756,0.8641550861732634,16770153189.729937,10.224537029758771,532.5524559929071,0.5952743471628869,1.6770153189729938e-05,1e-15
49.23518389672917,9.636439544809328,37.4520133193443,54.35134530219397,25.689644895865367,2.2129238528697162e+17,-0.6336660276487178,168389841154.57318,289.81012582407936,SiO2,10.0,-20,30,30.0,-0.6336660276487178,111195385064.96909,11.04608676312366,308.741847629531,0.4678848094997546,0.0001111953850649691,1e-15
31.174826590469348,7.20807725955173,63.41982353746672,62.25128288974705,24.012810002421705,3.695884417614213e+16,1.3097266648684576,10203700059.466564,311.08603734991755,SiO2,5.0,-10,20,18.040201005025125,1.3097266648684576,30702304476.323578,10.487170974297703,212.7796005581365,0.5751756696399897,3.070230447632358e-05,1e-15
25.21232896567008,2.54432628733652,33.911338202771205,140.43636048922173,8.690205175651279,3.551783600314292e+17,-0.13834230961850924,231495690894.51343,304.5250025614154,SiO2,5.0,-5,15,-0.16778523489932873,-0.13834230961850924,6746695628.232189,9.829091117749645,787.6166318160087,0.19207488338425668,6.7466956282321895e-06,1e-15
19.7295185471775,9.030857939926902,48.87487296923249,167.9869510164748,39.96447392969352,1.034117658187995e+17,-0.9476560700382435,20027060173.414993,293.73656648909457,SiO2,0.1,-20,30,30.0,-0.9476560700382435,16697138557.865168,10.222642051087293,598.1467452088187,0.7679073298662858,1.669713855786517e-05,1e-15
39.586670339699445,16.99145778185434,34.34237566131831,82.19594171882812,26.011129642616304,1.5032021698607933e+17,0.436385467259925,29456233353.645763,332.8027688134457,SiO2,0.5,0,10,9.393939393939394,0.436385467259925,582998.4591783928,5.765667406952486,434.95906372230206,0.794822651496396,3.7065102070956396e-06,6.357667243785078e-12
38.568904861620936,12.082754107469038,28.129220871531903,146.61943283650842,11.275243121067843,3.2811647586746416e+16,2.4232745185393156,11425399284.272654,281.65720846549755,HfO2,0.5,-10,20,20.0,2.4232745185393156,14044401991.367617,10.147503251734227,185.82391541147527,0.18287373061920265,1.4044401991367617e-05,1e-15
48.05918939869926,15.84336074025593,64.40631263537799,58.49671926068711,9.028049666299992,4.137804096725851e+17,1.3748687957818926,31477185861.035255,289.8498411070663,HfO2,2.0,0,10,9.393939393939394,1.3748687957818926,7748454890.722733,9.889215109043928,82.59746240902501,0.16451789607485295,7.748454890722733e-06,1e-15
10.281071658701777,15.486329795481232,44.98206965668985,90.0501445114407,24.356813555512772,1.242929799049664e+16,0.9087145439358504,24569957842.529118,333.30991254658977,HfO2,0.1,-20,30,30.0,0.9087145439358504,52150622874.85363,10.717259499905337,109.00666574791272,0.7482323048136651,5.215062287485364e-05,1e-15
48.33893256171666,7.293744854955541,22.034743546683238,82.09064964490474,13.359854288515812,6.895838900759157e+16,-0.039966090275218136,434581443259.9327,302.6062157412074,HfO2,5.0,-5,15,-0.16778523489932873,-0.039966090275218136,73944524764.19687,10.868906022109396,164.90393252211416,0.2882335835906419,7.394452476419688e-05,1e-15
44.89040450672473,2.2340680614850204,78.38946140818675,187.9746152531747,16.159725754278334,5.665223219901037e+16,0.767174127702912,447786316601.1001,334.9253237755176,SiO2,10.0,-5,15,0.7718120805369129,0.767174127702912,28207730274.23563,10.450368142198187,663.2205515481745,0.5048303562022801,2.820773027423563e-05,1e-15
14.158102781079243,3.4370398097848844,44.81418683784237,64.32045355736264,14.573009389570458,1.902936816118651e+17,0.10152658451269092,183971955157.43976,281.2622147190055,SiO2,2.0,-10,20,18.492462311557787,0.10152658451269092,11276485670.83648,10.052173772380662,313.7497503275765,0.23499622367294934,1.1276485670836481e-05,1e-15
45.36914502949562,6.475588646753901,76.01878430130057,131.79742112204264,20.620508781768017,1.5754416515000804e+16,0.887822338390714,40554352264.07648,319.43486159197835,HfO2,0.5,-5,15,12.85234899328859,0.887822338390714,65760222436.60154,10.817963273553058,103.93097243819967,0.5445206943660941,6.576022243660155e-05,1e-15
21.31873364627974,19.217604834395235,44.98868312942011,103.62180914394959,22.394355238399136,2.2623122930381436e+16,0.6412967103496912,34975689306.4285,293.788696088109,HfO2,10.0,-10,20,0.5527638190954764,0.6412967103496912,28423570629.326603,10.45367863401397,116.85267452124131,0.43060376809943346,2.8423570629326606e-05,1e-15
7.807699339042781,7.007157709650473,72.9279658730251,80.31978858375359,23.680437259402254,1.0124307130544421e+17,-0.4921918929281359,19366509154.803665,288.6169107650742,SiO2,0.1,0,10,9.494949494949495,-0.4921918929281359,443.3237664534477,2.6467210143196636,233.7696276602083,0.4242076905287101,1.0973300273609928e-06,2.4752339269774306e-09
36.88410153245105,17.41526698901482,23.18771498142657,156.51903778913186,38.16118184237709,1.543045821770807e+17,0.8549626243311752,363868645775.4663,346.7476093291135,HfO2,5.0,-5,15,0.7718120805369129,0.8549626243311752,51201590530.34517,10.709283452144252,246.73327879077289,1.3417011193416912,5.120159053034517e-05,1e-15
42.379185484172886,3.2855552538326873,22.63224266551355,192.9463673191944,23.161679461487,1.3416153447985856e+17,-0.8366536295607911,256390531894.68597,318.31872174779255,HfO2,10.0,0,10,9.09090909090909,-0.8366536295607911,406.98711197263765,2.609580656675372,286.0887980048238,0.6038805273128443,8.150245751261325e-05,2.0025807971553845e-07
48.62608648575663,13.690901572067416,33.08485586002761,91.02353183682064,25.112807293129727,1.8812343475564864e+17,1.4014533863015521,61450970166.23477,296.8879955416139,SiO2,5.0,-20,30,29.59839357429719,1.4014533863015521,35166261471.14402,10.546126200880114,498.8338774561411,0.503209672169168,3.516626147114402e-05,1e-15
14.012295790404648,11.175074214697045,70.26101180025798,185.61642921777812,34.33098454842909,4.294017222727465e+16,-0.41601808400295504,84322081968.18564,285.5438718678367,HfO2,5.0,-10,20,18.040201005025125,-0.41601808400295504,22685715384.846474,10.355752479118566,130.2001074687287,0.5889464392176473,2.2685715384846475e-05,1e-15
23.98640699452827,9.24478962855476,69.11765427149692,179.88500670968622,5.456173818041124,2.4180915543428083e+17,-0.5183719600762653,25835559215.535515,301.31501883857175,HfO2,0.1,-10,20,19.547738693467334,-0.5183719600762653,7826221295.59933,9.893552123924854,124.48031193983051,0.1157954938300137,7.82622129559933e-06,1e-15
24.878393067738216,11.217355186631739,46.72301134508917,181.90230366018108,26.12829687621982,1.5584535565870544e+17,-0.8232440853079797,13750802550.544477,305.0032586981601,HfO2,0.5,0,10,7.6767676767676765,-0.8232440853079797,165.79109035893134,2.2195611877828836,154.52311841251603,0.5809618666649862,9.29384877000733e-06,5.605758879977509e-08
13.117629841993741,6.130574661568818,49.402150654897824,198.10010134107043,11.509983408312896,2.2725197493115476e+16,2.2695092423331102,57407652637.57509,347.35187637454885,HfO2,10.0,0,10,2.2222222222222223,2.2695092423331102,4806113971.821664,9.681794065416351,161.17720236777313,0.40704089091756895,4.806113971821664e-06,1e-15
25.370213476792205,9.05616625601721,61.27486729251168,96.9280088109816,31.682232936294206,1.8221060080132237e+17,-0.6690029821815124,17881245707.388752,320.89567412368467,HfO2,1.0,-20,30,26.385542168674696,-0.6690029821815124,267525746149.73486,11.427365584012216,98.71717060346924,0.8505808842458661,0.0002675257461497349,1e-15
18.1107298483225,12.885575992635813,49.14219600691239,111.13194282052503,12.619428377615879,9.16364917190178e+16,1.8889771769458732,31727410500.126484,347.78281237257016,HfO2,0.1,-20,30,29.59839357429719,1.8889771769458732,50356445515.053,10.702055067192791,115.80558454610053,0.44812739475619623,5.035644551505301e-05,1e-15
24.45505740178888,3.227741312302446,28.39909962380488,160.45419439178852,9.796604261837771,2.965734777424033e+16,1.866337842136021,17143501521.961878,280.38397993783707,HfO2,0.5,-5,15,14.597315436241612,1.866337842136021,14390735823.75537,10.158083000748734,196.7938891993434,0.15594543589851884,1.439073582375537e-05,1e-15
45.94271544742954,2.8448615867633302,54.874908564296064,85.31875349280931,25.631127011402413,3.178218248056373e+17,-0.30393275136325215,25111483447.300007,286.01525382996834,SiO2,0.5,-5,15,14.865771812080538,-0.30393275136325215,36073519714.03825,10.557188518747791,305.16173234772015,0.44265680871569457,3.6073519714038256e-05,1e-15
16.93958513851313,4.883908694369849,68.38256690540824,158.2460104438062,39.888108591713916,5.99925496595242e+16,2.3992845801190366,275618795845.30414,327.97989510192383,HfO2,0.5,0,10,8.98989898989899,2.3992845801190366,16659120505.913195,10.221652069729167,134.47889071287773,1.1579194505069246,1.6659120505913195e-05,1e-15
25.050846913908103,12.039570954576686,70.53494009601499,190.82334336628986,31.520285375821057,1.4057271950920018e+16,2.0066408139171545,487689450130.40717,291.39699256722236,HfO2,0.5,-10,20,19.396984924623112,2.0066408139171545,23825501716.50243,10.37704205476322,165.34084307814058,0.5867383373772942,2.3825501716502433e-05,1e-15
14.342284145663037,9.26316406967465,58.3801511276695,159.31456000412695,15.885616108565511,1.5915144024010512e+16,-0.47191954025432015,14521950411.924746,309.4171220917168,SiO2,10.0,-20,30,26.184738955823292,-0.47191954025432015,8660796379.669796,9.937557828206048,486.2733759070321,0.3729239387689814,8.660796379669797e-06,1e-15
44.11655643409002,15.356019771320089,36.399208182677704,123.10424962927443,17.899296952158423,2.668698758934345e+17,0.3638923878300466,35318604309.5336,301.94914431187306,SiO2,5.0,-5,15,15.0,0.3638923878300466,4184435130.690128,9.621636839585733,592.4194947208748,0.38295992252476024,4.184435130690128e-06,1e-15
17.28442420466415,12.583823684363036,67.99206565396602,63.45227015534962,11.960557011948497,1.0094234562044668e+16,1.6313819011357462,63431150068.9996,292.02758601195654,HfO2,10.0,-10,20,1.7587939698492452,1.6313819011357462,26985428263.547062,10.43112931478661,84.14530107243196,0.22456483092428797,2.6985428263547065e-05,1e-15
17.539588093049087,3.8091139717897087,75.29464879284019,148.2457232703973,13.400167401431359,3.962988515648101e+16,-0.7902885825723494,11546807496.880001,299.3375376419567,SiO2,1.0,0,10,9.595959595959595,-0.7902885825723494,214.46738924924728,2.331361265071804,367.66868758708523,0.27724276943996634,1.8613961679996e-06,8.679157118084483e-09
16.666942510191408,15.194286597319527,24.0567361500805,61.2137220297221,21.14282430696923,4.719401579429818e+17,1.82119414037843,108271895497.49004,314.74912884985577,SiO2,10.0,-20,30,27.791164658634536,1.82119414037843,19456641172.643173,10.28906786953511,469.91927265183097,0.5289099925067587,1.9456641172643175e-05,1e-15
33.741305851316305,15.309451908140728,21.395266339864992,115.08950610590166,11.409707817176528,2.3529354550335628e+16,0.5072492827117898,104186445626.647,334.85956742746237,SiO2,2.0,-5,15,14.19463087248322,0.5072492827117898,2791069625.459131,9.445770670446189,920.9475874487739,0.3561971213338152,2.791069625459131e-06,1e-15
28.94080963811973,8.560852617578108,52.54107755942105,77.72256650379906,13.960389248139888,5.434090648741383e+16,2.23826613294527,21236225431.59665,293.64467266820037,HfO2,2.0,-20,30,30.0,2.23826613294527,113283793343.48972,11.054167783076652,96.21927301313809,0.26791382012689874,0.00011328379334348972,1e-15
14.623947702245752,18.027022737745924,79.59881133246806,120.0787258704778,32.04852087173423,1.2843458617997956e+16,1.6692148590713716,189439549694.9047,316.13487029977864,SiO2,0.5,-5,15,13.65771812080537,1.6692148590713716,1738074583.9042728,9.240068408869304,355.40529290063216,0.8147943117663505,1.7380745839042728e-06,1e-15
30.212118229209906,15.615801604874894,33.36225931752179,186.78364817915016,26.207900376212727,4.288434956346372e+16,2.379488629439584,15839340553.915638,319.4406993345006,HfO2,5.0,-5,15,2.248322147651007,2.379488629439584,15838946867.299314,10.199726301942517,195.65235024615689,0.6921115313921584,1.5838946867299316e-05,1e-15
30.46562758950269,2.1854068013843575,76.7769291764168,128.7363556426738,14.42575042505826,1.2242173498193634e+16,2.505577996019228,31470409875.20666,327.23050714147286,SiO2,0.5,-5,15,12.986577181208055,2.505577996019228,12466267854.482765,10.095736454055585,329.2403308775947,0.41538716250401514,1.2466267854482766e-05,1e-15
13.240345768808696,15.751794514704608,57.161651699628905,70.8551313137336,5.596728716159912,3.425443129252883e+17,2.0332168034390588,133678251064.88388,304.61119369806744,SiO2,0.5,-5,15,15.0,2.0332168034390588,456884533.7388784,8.65980645675225,277.0669378888815,0.12383495550378618,4.5688453373887846e-07,1e-15
28.59292728580394,11.499689392013197,59.89848259201278,116.98063204347777,8.0479786899168,2.887122857003044e+16,0.3414974698118609,246872356314.19104,292.3257370309645,SiO2,2.0,-5,15,13.523489932885905,0.3414974698118609,1314964563.4668121,9.118914049329057,440.8475974952598,0.15171829976026555,1.3149645634668121e-06,1e-15
8.877969029655812,8.137708610196862,79.8491715097464,99.23771616994667,24.290353906716017,1.957160245194508e+16,2.4021862356571857,437486410349.29156,305.91492599699933,SiO2,0.1,0,10,8.98989898989899,2.4021862356571857,606211987.8399915,8.782624520288419,372.0534457434918,0.5462562502255621,6.062119878399915e-07,1e-15
48.166501863115414,14.140981786142207,51.5818139956923,116.88941951269501,33.95737558424328,3.898597055393408e+16,1.1253517123493215,246178641796.05807,308.6378852844048,HfO2,10.0,0,10,1.1111111111111112,1.1253517123493215,24824171546.250404,10.394874763757729,126.88201742197074,0.7896534066352098,2.4824171546250405e-05,1e-15
47.68421892053547,5.740237634720558,29.968987560804116,173.215312458809,28.11576190192474,1.7479839165198323e+17,0.22152523638838018,34555407823.49844,340.68036244222475,HfO2,10.0,0,10,0.20202020202020202,0.22152523638838018,714185.5758672486,5.853811074665894,201.3148280854379,0.9313005115789156,4.8350192691730955e-05,6.769976085419876e-11
